area,rooms,bathroom,parking_spaces,floor,rent_amount,property_tax,total,acept,not acept,furnished,not furnished
70,2,1,0,1,1300,42,1711,1,0,0,1
227,4,3,3,10,10000,1700,15830,1,0,1,0
60,2,1,1,6,2650,63,3367,1,0,1,0
63,2,2,1,8,1960,6,2495,1,0,0,1
150,3,3,2,7,3400,200,4944,1,0,0,1
144,4,3,2,13,1750,210,3340,1,0,0,1
200,2,1,0,1,3000,0,3046,1,0,0,1
34,2,1,0,10,2200,15,2543,1,0,0,1
74,2,3,2,24,3200,40,3731,1,0,0,1
73,3,1,0,2,1800,44,2286,1,0,0,1
368,4,5,6,1,8500,2037,15030,0,1,0,1
160,3,2,1,7,2300,205,4840,1,0,0,1
120,4,3,2,4,3250,0,3294,1,0,0,1
180,4,3,4,6,12000,695,14490,0,1,0,1
290,3,3,0,1,6000,276,6375,1,0,0,1
225,4,3,2,1,3995,132,4188,1,0,0,1
60,3,1,1,1,1087,67,1618,0,1,0,1
35,1,1,0,1,1305,0,1572,0,1,0,1
95,3,2,1,11,6500,280,8197,1,0,0,1
260,4,4,0,5,6500,241,7390,1,0,0,1
260,4,4,4,8,10000,1163,14440,1,0,0,1
350,3,2,3,1,15000,834,16060,1,0,0,1
500,4,4,0,1,6000,467,6558,1,0,0,1
42,1,1,1,2,2198,0,2486,1,0,0,1
80,2,1,1,2,3500,188,5333,1,0,1,0
100,5,5,2,1,4500,382,4950,0,1,0,1
110,2,2,2,9,2300,109,3529,1,0,0,1
70,1,1,0,1,1520,125,1668,0,1,0,1
12,1,1,0,1,950,50,1013,0,1,0,1
62,1,1,1,1,1300,9,1329,0,1,0,1
90,2,1,1,1,1600,84,2505,1,0,0,1
220,3,3,2,11,9000,584,14200,1,0,0,1
197,3,2,3,3,7000,425,9308,1,0,0,1
214,3,2,5,4,14000,2469,20870,1,0,0,1
105,3,2,1,2,1750,147,3120,1,0,0,1
390,5,5,5,8,8000,797,10200,0,1,0,1
390,4,5,4,1,11500,784,12460,1,0,1,0
105,3,2,1,5,3700,380,5458,1,0,0,1
270,3,6,2,8,3270,1000,7112,1,0,1,0
260,4,4,5,5,4500,407,5262,0,1,0,1
344,4,3,2,16,3612,419,6492,1,0,1,0
100,2,1,0,1,2000,110,2141,0,1,0,1
50,2,1,0,5,1800,50,2334,1,0,1,0
183,4,3,4,3,5950,192,8598,1,0,0,1
270,4,5,3,19,9753,1500,13880,1,0,1,0
180,2,3,2,9,5900,604,8579,1,0,0,1
52,2,1,1,9,1580,0,1951,0,1,0,1
260,4,4,4,1,4500,0,4568,1,0,0,1
38,1,1,1,3,1450,0,1892,1,0,0,1
40,1,1,1,13,2990,409,5277,1,0,0,1
360,4,5,4,18,7800,1350,12400,1,0,0,1
160,3,3,3,8,8950,621,11900,1,0,1,0
120,3,2,2,1,4800,192,5065,1,0,0,1
70,2,1,1,1,1000,138,1431,1,0,0,1
203,3,1,2,1,3300,117,3467,1,0,0,1
18,1,1,0,1,1260,0,1276,0,1,0,1
50,2,1,1,5,1550,13,2053,1,0,1,0
33,1,1,0,4,1300,50,1767,1,0,0,1
30,1,1,0,1,1090,75,1179,1,0,0,1
330,2,4,3,1,6000,2000,8091,1,0,0,1
60,2,2,1,4,2170,67,2869,0,1,0,1
144,3,4,3,4,7200,589,8737,1,0,1,0
93,2,1,1,7,5500,317,7088,1,0,1,0
100,2,1,1,1,1900,84,2013,1,0,0,1
71,3,1,0,1,1250,46,1635,1,0,0,1
67,1,1,1,11,800,123,1442,1,0,0,1
70,2,1,0,1,3000,50,3610,1,0,0,1
300,4,6,4,2,13000,1387,16910,1,0,1,0
240,3,2,2,17,9800,667,13270,0,1,0,1
96,3,1,2,1,1847,15,2486,1,0,0,1
200,4,3,2,10,4500,1334,8292,1,0,1,0
54,1,2,1,6,3500,0,3945,1,0,1,0
174,3,5,3,24,6800,4565,12800,1,0,0,1
350,3,4,4,1,15000,1234,16460,1,0,1,0
92,3,2,2,3,1950,171,2447,1,0,0,1
125,3,2,0,2,1850,384,2963,1,0,0,1
308,3,4,4,1,8000,478,8599,1,0,0,1
375,4,5,4,1,12750,959,13900,1,0,0,1
137,3,4,2,2,2200,334,3862,1,0,0,1
70,1,1,0,1,1100,135,1450,1,0,0,1
65,2,2,1,3,1200,96,1532,1,0,0,1
107,2,2,2,18,12800,417,15180,1,0,1,0
85,2,2,1,13,4131,311,5965,1,0,0,1
69,2,1,0,4,3000,0,3547,1,0,0,1
110,3,2,1,2,1400,150,1969,0,1,0,1
113,3,2,3,4,2200,100,2932,1,0,0,1
213,4,3,0,3,5100,0,5605,1,0,1,0
140,2,2,2,1,2700,56,2797,0,1,0,1
253,3,3,3,4,2400,251,3009,1,0,0,1
490,4,4,3,1,9000,585,9733,1,0,0,1
96,4,2,2,1,3710,412,4178,1,0,0,1
23,1,1,0,25,2100,59,2579,1,0,0,1
80,2,2,1,9,5000,380,9353,0,1,1,0
92,3,2,2,10,3500,317,4852,1,0,0,1
25,1,1,0,2,1900,350,2805,1,0,1,0
220,3,2,8,1,4335,263,4664,1,0,0,1
70,3,1,1,1,2000,67,3173,1,0,0,1
130,3,2,1,1,4300,167,5666,0,1,0,1
120,3,2,0,5,1800,162,2966,1,0,1,0
208,3,2,1,5,7000,384,9222,1,0,0,1
70,2,1,2,3,2000,27,2294,1,0,0,1
160,5,3,3,1,4460,321,4849,1,0,0,1
214,4,3,3,1,5600,798,8233,0,1,0,1
40,1,1,1,3,3179,0,4040,1,0,1,0
64,2,1,0,6,3500,125,4621,0,1,0,1
290,4,5,2,6,10000,875,15300,1,0,0,1
35,1,1,0,1,850,9,1092,1,0,1,0
138,2,3,2,13,8000,455,10360,1,0,0,1
78,2,3,2,3,2500,209,3150,1,0,0,1
92,3,1,1,2,1900,81,2277,1,0,0,1
513,3,2,2,3,2900,100,3393,1,0,1,0
58,1,1,1,1,1270,64,2148,1,0,0,1
51,1,1,1,25,4650,190,5613,1,0,1,0
200,4,5,3,5,9000,134,11150,0,1,1,0
115,1,1,0,4,1600,150,2124,1,0,1,0
64,2,1,1,1,1900,258,4427,1,0,1,0
40,1,1,1,2,1000,0,2313,0,1,0,1
159,3,2,2,12,1900,650,3925,1,0,0,1
35,1,1,0,1,1850,74,1948,1,0,1,0
192,3,1,0,1,1560,125,1709,0,1,0,1
250,5,5,0,1,4500,0,4568,1,0,0,1
43,1,1,0,5,660,14,1006,0,1,0,1
142,3,3,2,1,2000,114,2147,1,0,0,1
244,4,3,3,3,2900,276,3815,1,0,0,1
200,3,2,3,14,8000,667,11770,1,0,1,0
55,2,1,1,4,700,40,1144,1,0,0,1
108,4,2,0,9,5500,142,6725,1,0,0,1
120,3,1,0,1,2200,0,2234,1,0,0,1
44,1,1,1,13,4300,477,6934,0,1,1,0
50,2,1,1,4,1140,0,1314,1,0,0,1
87,2,2,2,15,3800,250,4821,1,0,0,1
88,3,2,2,11,5870,108,7403,1,0,1,0
376,3,3,2,1,1800,300,2128,1,0,0,1
38,1,1,1,8,1490,46,1908,1,0,0,1
45,1,1,1,15,880,38,1583,1,0,0,1
36,1,1,0,4,1627,1,1650,0,1,1,0
75,2,1,1,4,1360,33,1911,1,0,1,0
85,2,2,1,6,3000,71,3960,0,1,1,0
35,1,1,0,1,1100,30,1144,1,0,0,1
58,2,2,2,8,2470,0,3007,1,0,0,1
90,2,3,1,1,2300,3,2608,1,0,0,1
87,2,1,1,6,1550,43,1916,1,0,1,0
136,3,2,2,8,8090,417,10100,0,1,1,0
124,3,2,2,8,5400,250,6970,0,1,1,0
51,1,1,0,13,2500,79,2951,1,0,1,0
90,2,1,0,1,1700,105,1831,0,1,0,1
270,2,3,1,1,6500,38,6654,1,0,0,1
200,4,3,2,1,3400,209,4803,1,0,0,1
79,3,1,0,10,1140,500,2137,1,0,1,0
40,2,1,1,1,3300,0,4042,1,0,0,1
300,3,5,4,1,6600,634,7804,1,0,0,1
44,1,1,0,13,1900,104,2479,0,1,1,0
130,3,2,2,1,2200,0,2234,1,0,0,1
180,3,4,3,15,6400,690,8613,1,0,1,0
79,3,2,2,4,3200,26,3927,0,1,1,0
50,1,1,1,4,1850,202,2607,0,1,1,0
110,3,1,1,1,1500,50,1573,1,0,0,1
17,1,1,0,1,2200,50,2578,0,1,1,0
60,2,1,1,8,2100,162,2695,1,0,0,1
95,2,2,0,5,1700,141,2763,1,0,0,1
145,2,2,1,1,2975,190,3210,1,0,0,1
125,3,4,5,1,10000,666,10820,1,0,0,1
70,1,1,1,3,2000,250,3026,1,0,1,0
90,2,2,1,4,2700,105,3740,0,1,0,1
28,1,1,0,6,2500,22,2834,1,0,1,0
110,3,3,2,1,3200,88,3897,1,0,0,1
165,3,3,3,1,3000,192,3242,1,0,0,1
25,1,1,0,9,1750,0,1933,1,0,1,0
195,4,3,4,7,2700,1067,5610,1,0,0,1
70,3,1,1,3,900,1,1003,1,0,0,1
50,1,1,0,1,2000,100,2766,0,1,1,0
44,1,1,0,6,2800,110,3606,1,0,0,1
245,4,5,2,7,2025,234,3686,1,0,0,1
46,2,1,0,1,1700,0,1989,1,0,0,1
70,2,1,1,2,950,32,1135,1,0,0,1
50,1,1,0,1,750,0,1010,1,0,1,0
40,2,2,1,2,900,0,1122,0,1,0,1
94,3,2,2,17,2173,295,3411,1,0,0,1
323,3,5,6,1,10000,985,11140,1,0,0,1
140,3,2,2,7,7400,543,10360,1,0,1,0
102,3,2,1,4,5000,38,6703,1,0,0,1
170,3,2,1,14,4500,263,5871,0,1,0,1
250,4,2,2,1,3500,0,4147,1,0,1,0
44,1,1,0,1,1200,30,1246,0,1,0,1
54,2,2,1,4,2800,199,3989,1,0,0,1
125,4,4,2,8,6130,217,8026,1,0,0,1
80,3,1,1,8,2500,87,3322,1,0,1,0
150,3,2,4,1,9670,55,9871,1,0,0,1
50,2,1,1,10,800,0,971,1,0,0,1
270,4,4,4,1,8840,667,9640,1,0,1,0
53,1,1,1,6,3500,0,3545,0,1,1,0
486,8,4,6,1,25000,2200,27580,1,0,0,1
200,3,1,1,1,3800,361,4224,1,0,0,1
218,3,3,3,9,15000,809,17850,1,0,1,0
50,1,1,1,1,1750,0,1777,1,0,0,1
112,2,2,2,10,3153,100,4400,1,0,0,1
300,4,5,4,1,4000,362,4423,1,0,0,1
75,2,1,2,1,1500,63,1588,1,0,0,1
700,3,3,8,1,13500,1210,16110,1,0,1,0
250,2,2,1,1,4800,534,5407,1,0,0,1
50,1,1,0,1,940,50,1005,1,0,0,1
91,2,2,1,14,9800,620,15740,1,0,1,0
83,2,1,1,4,2330,74,3285,1,0,0,1
335,4,6,4,2,4500,0,8058,1,0,1,0
520,4,4,3,1,12000,1688,13870,1,0,1,0
235,3,2,2,5,7200,626,11570,1,0,1,0
50,1,1,0,3,1500,59,1979,1,0,0,1
280,5,5,4,13,10000,1167,14390,1,0,0,1
80,1,1,1,2,1200,0,1216,0,1,0,1
70,2,2,1,1,2100,9,2136,1,0,0,1
139,3,2,0,7,8000,103,9455,1,0,0,1
325,4,3,0,1,9000,236,9384,1,0,0,1
60,2,1,1,6,1100,0,2178,1,0,0,1
238,4,3,1,5,4250,300,5813,1,0,1,0
50,1,1,0,1,1093,0,1110,0,1,0,1
128,3,3,0,9,2900,226,4423,1,0,0,1
300,3,6,6,1,5000,1000,6076,0,1,0,1
160,3,3,1,1,8000,0,8121,1,0,0,1
400,5,5,8,1,7900,513,8543,1,0,0,1
62,2,1,0,3,1200,197,2018,1,0,0,1
300,4,5,2,1,4200,250,4514,1,0,0,1
300,5,5,4,8,4792,1500,9553,1,0,0,1
30,1,1,0,1,1400,0,1422,0,1,0,1
155,1,4,0,4,2790,64,1120000,0,1,0,1
300,3,2,3,1,3700,130,3886,1,0,1,0
37,1,1,1,12,3700,0,4146,1,0,1,0
35,1,1,0,16,1500,309,3829,0,1,1,0
55,1,1,0,1,700,32,993,1,0,0,1
50,1,1,0,1,1550,25,1920,1,0,0,1
64,2,1,2,10,4000,342,6923,0,1,1,0
49,2,1,1,5,2000,0,2386,1,0,0,1
87,3,2,1,9,1800,109,2675,1,0,0,1
250,3,4,2,1,3480,360,4193,1,0,0,1
72,3,2,1,3,1750,3,2566,0,1,0,1
76,3,3,2,1,2662,284,3880,1,0,0,1
163,3,4,2,3,8000,217,10250,1,0,1,0
75,2,1,0,5,4000,0,4551,1,0,1,0
89,3,2,1,7,1800,70,2753,1,0,0,1
93,3,3,2,5,4200,267,5724,1,0,1,0
420,3,6,4,1,6500,0,6598,0,1,0,1
640,6,7,5,1,6141,667,6909,1,0,1,0
326,3,4,5,12,15000,3000,21790,1,0,1,0
136,3,4,3,4,3500,350,5441,0,1,0,1
39,1,1,0,2,780,8,920,1,0,1,0
70,2,1,1,1,900,0,1398,1,0,0,1
480,4,6,5,1,15000,1572,16800,1,0,0,1
50,2,1,0,5,1900,42,2482,1,0,0,1
180,3,3,5,1,2500,232,2770,1,0,0,1
100,3,2,2,9,3000,371,4261,1,0,1,0
100,3,2,1,1,2000,74,2207,1,0,1,0
560,5,5,6,1,15000,1917,17140,1,0,0,1
180,5,3,2,1,9000,0,9136,0,1,0,1
44,1,1,0,3,2350,67,2953,1,0,0,1
18,1,1,1,3,1090,84,1878,0,1,0,1
154,2,2,1,1,1300,109,1429,1,0,0,1
80,2,2,1,1,2800,334,5394,0,1,1,0
308,2,3,3,1,2000,171,2204,1,0,0,1
150,4,4,1,1,4500,615,5183,1,0,1,0
80,2,2,2,4,2450,250,3582,1,0,0,1
70,2,1,1,1,1000,138,1431,1,0,0,1
136,3,2,1,7,4000,250,6081,1,0,1,0
55,1,1,1,6,935,45,1444,1,0,0,1
90,3,2,1,2,2200,60,2943,1,0,1,0
48,2,1,1,8,1545,49,1994,1,0,0,1
224,4,5,3,12,9500,1650,20770,1,0,0,1
32,1,1,1,4,2500,42,3029,1,0,0,1
60,2,1,1,8,500,47,909,1,0,0,1
150,3,2,1,12,4200,234,5589,1,0,1,0
260,3,5,3,3,4500,134,9092,1,0,0,1
42,1,1,0,3,1120,34,1518,1,0,0,1
320,4,3,3,10,7000,600,9394,0,1,1,0
460,4,4,4,1,4000,270,4342,1,0,0,1
208,3,3,3,13,5960,641,8881,1,0,0,1
360,4,5,4,12,6593,1830,12860,1,0,0,1
30,1,1,0,1,1500,25,2745,0,1,1,0
132,2,2,0,1,2900,0,3915,1,0,1,0
250,6,6,2,1,9000,495,9643,1,0,0,1
29,1,1,1,10,3050,200,4789,0,1,1,0
100,1,2,2,1,2000,84,2115,1,0,0,1
100,3,2,1,12,1920,217,2862,1,0,0,1
120,3,3,0,7,7500,284,9020,1,0,1,0
390,6,3,2,1,11000,417,11600,1,0,0,1
80,3,1,0,1,2400,60,2497,1,0,0,1
140,3,3,1,2,3000,59,4198,1,0,1,0
146,3,2,2,14,3500,600,5545,1,0,1,0
360,4,2,4,1,6000,189,6288,1,0,0,1
165,3,3,4,9,5000,584,7648,1,0,0,1
100,3,2,2,1,3570,63,4237,1,0,1,0
80,3,2,2,11,3100,90,4120,1,0,0,1
29,1,1,0,18,2300,25,2653,1,0,0,1
46,1,1,1,4,935,45,1552,0,1,0,1
110,3,2,2,14,5500,341,7761,0,1,1,0
300,3,3,3,1,3400,417,3870,1,0,0,1
62,2,2,3,7,7000,384,10360,1,0,0,1
150,3,1,0,3,4200,12,4466,0,1,0,1
92,3,1,0,3,1800,42,2469,1,0,0,1
50,2,1,1,4,900,0,1062,1,0,0,1
220,3,3,3,9,8900,1466,13980,1,0,0,1
250,4,3,2,6,5300,852,9091,1,0,0,1
160,3,2,1,2,4000,417,6469,1,0,0,1
110,3,2,1,7,2500,309,4092,1,0,0,1
120,4,4,4,1,4000,0,4061,1,0,0,1
101,3,2,1,3,2900,142,3715,1,0,0,1
60,2,1,0,8,1800,0,2258,0,1,1,0
60,2,1,1,1,1700,23,1749,0,1,0,1
330,4,3,0,9,10000,1084,15610,1,0,0,1
350,3,6,4,28,12000,1417,15670,1,0,1,0
26,1,1,0,1,2100,167,2295,1,0,0,1
110,4,5,3,1,3900,625,4584,1,0,0,1
233,3,4,4,15,4300,2567,10700,0,1,1,0
441,5,5,8,1,8000,553,8685,1,0,0,1
44,1,1,0,4,550,6,835,1,0,1,0
150,3,4,3,1,4600,500,5170,1,0,1,0
50,1,1,0,1,820,8,841,1,0,0,1
136,4,3,1,1,2300,72,2750,1,0,0,1
455,3,2,4,1,11000,1834,13000,1,0,0,1
160,4,4,3,12,6500,696,8917,0,1,1,0
58,1,1,2,2,2000,0,2666,1,0,0,1
75,2,1,0,1,2500,100,3017,1,0,0,1
160,3,2,1,1,3150,3700,9191,1,0,0,1
310,5,2,2,15,5000,1084,8948,1,0,0,1
180,3,2,2,3,2500,542,5274,1,0,0,1
207,3,4,3,3,2500,817,5949,1,0,0,1
91,3,3,3,5,2438,850,4631,0,1,0,1
275,4,3,4,5,10000,0,13130,1,0,1,0
265,4,6,3,6,2500,1284,6216,0,1,0,1
57,1,1,1,4,6000,17,6394,1,0,1,0
450,5,5,2,1,8000,417,9660,1,0,0,1
245,4,5,4,9,3200,744,6626,1,0,0,1
216,3,4,2,10,4675,870,9005,1,0,0,1
74,3,2,1,4,900,24,1326,1,0,0,1
80,2,1,1,6,2300,94,3078,1,0,0,1
130,3,2,2,6,3850,209,5208,1,0,0,1
56,1,2,1,6,2500,100,3287,1,0,1,0
163,2,3,3,3,7000,896,9635,1,0,0,1
70,2,1,0,8,1200,34,1652,1,0,1,0
45,1,1,0,3,860,66,1349,1,0,0,1
80,1,2,0,6,3900,135,5259,0,1,0,1
80,2,1,0,11,1950,0,2575,0,1,0,1
600,3,3,4,1,6800,966,7869,1,0,0,1
150,3,2,2,3,1600,108,3080,1,0,0,1
28,1,1,1,1,1250,0,1817,0,1,1,0
265,3,3,2,1,8712,1167,10010,1,0,1,0
100,4,2,2,1,2840,369,3256,1,0,0,1
55,1,1,1,3,1100,30,1404,0,1,0,1
48,2,1,1,4,850,0,1104,1,0,0,1
82,2,2,0,2,3000,232,4567,1,0,0,1
140,4,3,3,4,3300,292,4956,1,0,0,1
360,5,6,4,1,12000,329,12530,1,0,1,0
35,1,1,0,7,1200,0,1616,1,0,0,1
72,2,2,1,2,950,100,1714,1,0,0,1
133,3,2,3,1,2100,161,3095,0,1,0,1
95,3,1,2,2,1300,96,1925,1,0,0,1
27,1,1,0,2,960,75,1150,1,0,0,1
30,1,1,1,6,3500,0,5945,0,1,1,0
350,5,5,3,3,2000,252,2779,0,1,0,1
179,3,3,3,12,3200,900,5941,1,0,1,0
65,3,2,1,3,850,24,1287,1,0,0,1
150,4,3,2,1,5000,717,5794,1,0,0,1
35,1,1,0,1,1310,0,1327,0,1,0,1
47,1,1,1,1,2200,0,2633,0,1,1,0
360,6,3,4,1,7000,1108,8223,1,0,0,1
115,2,2,1,18,6500,125,7658,1,0,1,0
341,3,3,2,6,4400,825,7881,1,0,0,1
89,2,2,1,2,1850,0,2228,1,0,0,1
46,1,1,0,3,2350,131,3162,1,0,0,1
226,3,4,3,6,6900,1209,10400,1,0,0,1
32,1,1,0,10,1430,62,1871,1,0,0,1
115,2,3,2,8,12000,790,14320,1,0,0,1
164,3,3,0,5,4500,225,6471,1,0,0,1
37,1,1,1,8,3000,125,3664,1,0,1,0
160,3,2,2,1,4000,267,4328,1,0,0,1
175,4,3,2,1,3200,380,3629,1,0,0,1
140,3,2,1,11,3300,184,4528,0,1,1,0
400,4,6,5,1,5300,984,6364,1,0,0,1
45,1,2,0,1,1430,0,1452,1,0,0,1
153,4,2,2,1,3500,426,4973,1,0,0,1
56,2,1,1,1,760,11,1126,1,0,0,1
383,4,5,6,1,9500,1760,14180,1,0,0,1
146,3,4,2,8,11000,592,13530,1,0,1,0
135,3,2,0,3,4500,317,6275,1,0,0,1
37,1,1,1,18,3000,112,3827,0,1,0,1
238,3,5,3,1,15000,834,18730,1,0,1,0
55,1,1,0,1,1100,0,1114,1,0,0,1
92,2,2,2,17,2288,244,3401,1,0,1,0
215,6,6,6,1,5000,109,5198,1,0,0,1
320,4,4,2,13,4500,2900,8966,1,0,1,0
64,1,2,1,11,1540,68,2558,0,1,0,1
92,2,2,2,16,5000,67,6303,1,0,0,1
72,2,1,1,3,800,15,1126,1,0,0,1
65,1,1,0,4,2200,30,2609,1,0,0,1
500,5,5,2,11,8000,459,11060,1,0,1,0
131,4,4,2,11,4500,317,6275,1,0,0,1
70,3,2,2,16,2500,120,3302,1,0,1,0
530,4,6,4,11,2569,2417,9329,1,0,0,1
85,3,3,2,2,1750,165,2209,0,1,0,1
20,1,1,0,1,1800,130,2555,1,0,1,0
139,3,4,2,12,11000,500,12990,0,1,1,0
45,1,1,1,1,5520,0,8590,0,1,1,0
266,4,3,2,1,7500,236,7859,1,0,0,1
110,3,2,4,1,2100,145,2310,1,0,0,1
182,3,4,3,1,7000,459,7565,1,0,0,1
318,4,6,4,1,12000,334,14990,0,1,0,1
380,4,6,1,1,10840,334,11330,0,1,1,0
85,2,3,0,1,1940,167,2132,1,0,0,1
62,2,1,0,3,1250,40,1389,1,0,0,1
42,1,1,0,8,1300,42,1859,1,0,0,1
50,2,2,1,10,1900,0,2325,1,0,0,1
52,2,1,1,3,860,61,1233,1,0,0,1
179,4,4,3,8,8500,751,10460,1,0,1,0
100,2,3,0,12,2662,373,3870,1,0,0,1
80,2,2,1,4,2500,119,3742,1,0,0,1
180,3,1,1,1,2500,84,2722,1,0,0,1
650,4,6,5,1,13800,650,14700,1,0,1,0
51,1,1,1,4,2000,61,2541,1,0,0,1
48,2,1,1,1,1400,27,1740,0,1,1,0
350,4,4,2,14,9000,833,11930,1,0,1,0
354,5,6,3,1,8850,958,9942,1,0,0,1
250,4,5,0,6,12000,1584,15760,1,0,0,1
55,2,2,1,2,1300,67,1984,1,0,0,1
60,2,2,1,7,3800,130,4731,1,0,1,0
350,4,3,4,1,7300,600,8011,1,0,0,1
70,3,2,0,1,1500,50,1570,1,0,0,1
150,4,2,1,1,2250,9,2296,1,0,0,1
32,1,1,0,5,2001,0,2427,1,0,0,1
50,1,1,0,1,2960,200,3599,0,1,1,0
744,6,6,8,1,11000,3000,14630,1,0,1,0
26,1,1,1,1,750,67,887,1,0,0,1
63,2,2,1,1,3500,113,4378,1,0,1,0
60,2,1,0,6,1600,0,2071,1,0,0,1
120,3,2,1,7,3280,125,4847,1,0,1,0
47,2,1,1,5,1000,0,1526,1,0,0,1
93,3,2,2,2,1700,73,2452,1,0,0,1
92,3,2,0,13,5800,242,6986,1,0,0,1
84,3,2,1,8,2200,77,2810,1,0,0,1
100,2,2,1,1,1450,80,1552,0,1,0,1
380,4,6,6,1,4100,269,4431,0,1,0,1
130,3,2,1,13,2900,200,4737,1,0,0,1
200,3,3,2,7,6000,125,8702,0,1,1,0
33,1,1,1,26,2000,250,3776,0,1,1,0
100,3,1,0,1,2200,350,2584,1,0,0,1
115,2,1,0,5,2200,67,3795,1,0,0,1
327,4,4,5,9,7000,2662,14950,1,0,1,0
45,2,1,1,1,880,0,892,1,0,0,1
124,3,3,1,7,1942,68,3009,1,0,0,1
64,1,2,1,15,8900,154,9768,1,0,1,0
212,4,2,1,5,2100,250,3742,1,0,1,0
100,2,3,2,4,2200,209,4237,1,0,0,1
38,1,1,1,3,3008,0,3522,1,0,1,0
330,3,5,5,8,7500,1400,12300,1,0,1,0
71,2,1,1,8,2140,0,2968,1,0,0,1
70,2,2,1,16,4500,122,5342,0,1,0,1
220,4,3,3,3,3400,0,5044,1,0,0,1
128,3,2,2,1,2500,293,3925,1,0,0,1
35,1,1,1,16,4900,70,5605,1,0,1,0
220,4,3,1,1,2000,0,2266,0,1,1,0
380,4,6,6,11,12000,3000,19650,1,0,1,0
43,2,1,1,1,1375,17,2160,0,1,0,1
60,1,1,0,1,1250,280,1546,1,0,0,1
53,1,1,0,7,1700,74,1797,1,0,0,1
50,2,1,1,25,3900,71,4449,1,0,1,0
65,2,2,0,6,1910,0,2335,1,0,0,1
150,3,2,1,1,1450,0,1472,1,0,0,1
70,3,1,0,4,970,85,1398,1,0,0,1
49,1,1,1,7,6200,0,8009,1,0,1,0
30,1,1,0,1,1200,0,1219,0,1,0,1
45,1,1,0,7,1275,0,1557,1,0,0,1
260,2,2,1,4,2000,25,2225,1,0,0,1
32,1,1,1,4,2500,42,3029,1,0,0,1
197,3,4,1,10,4500,459,7682,1,0,0,1
500,2,5,5,1,1810,54,1892,0,1,0,1
136,3,3,2,5,2200,339,4006,1,0,0,1
120,4,4,2,6,3000,493,4633,1,0,0,1
115,3,2,1,9,6300,224,7686,1,0,1,0
130,2,1,1,9,3850,160,5218,1,0,0,1
87,3,3,2,12,3000,253,4222,0,1,1,0
95,3,2,0,2,2350,0,2386,1,0,0,1
70,1,2,1,11,1500,184,3404,0,1,1,0
87,2,2,1,8,3500,249,4905,1,0,0,1
50,1,1,0,1,1050,39,1107,0,1,0,1
50,1,1,1,1,3500,213,4553,1,0,0,1
128,3,4,2,8,5000,609,7010,0,1,1,0
86,3,2,1,7,3300,228,4871,1,0,1,0
100,3,2,1,4,2700,71,3756,0,1,1,0
139,4,5,2,6,10000,584,12210,0,1,0,1
72,2,1,0,2,780,60,1456,0,1,0,1
120,3,3,3,1,2650,434,3870,1,0,0,1
24,1,1,0,4,2530,55,2986,0,1,1,0
135,2,2,2,2,3800,255,5279,1,0,0,1
280,3,4,4,6,5450,1042,10660,1,0,0,1
49,1,1,1,18,5400,0,6069,0,1,1,0
40,1,1,0,18,2600,0,2633,0,1,1,0
320,3,3,4,1,8000,1167,9288,1,0,0,1
52,1,1,1,8,4420,188,6365,0,1,0,1
20,1,1,0,3,600,40,948,0,1,1,0
240,3,3,4,22,12000,1975,17670,1,0,0,1
109,3,2,1,7,2080,167,3270,1,0,0,1
119,3,3,1,8,3750,135,4723,0,1,1,0
340,4,6,4,8,2800,1667,7603,1,0,1,0
790,4,4,2,1,10000,2500,15150,1,0,0,1
35,1,1,0,5,1618,29,2368,1,0,1,0
98,3,3,2,1,2900,459,5371,1,0,1,0
260,4,4,4,24,4000,600,7273,1,0,0,1
45,2,1,0,3,1610,8,1801,0,1,0,1
270,2,2,3,17,8650,0,10960,1,0,0,1
50,1,1,0,1,1400,1,1423,1,0,0,1
30,1,1,1,2,900,60,1572,1,0,0,1
45,2,1,1,8,1100,38,1452,1,0,0,1
150,3,1,2,9,3000,0,4339,1,0,0,1
42,1,1,1,3,1390,54,1855,1,0,0,1
210,3,4,3,6,13000,1417,18480,1,0,0,1
58,2,1,0,9,1780,0,2200,1,0,1,0
76,2,2,2,9,3100,146,3965,1,0,1,0
28,1,1,0,2,850,12,1059,1,0,0,1
130,2,4,4,5,2700,411,4446,0,1,0,1
60,1,1,0,1,1300,144,1464,0,1,0,1
54,2,1,1,7,1460,0,1954,0,1,0,1
111,3,3,2,1,4000,357,4418,1,0,0,1
80,2,3,2,5,2800,350,4168,1,0,0,1
600,6,5,5,1,12000,3334,15520,1,0,1,0
73,2,1,1,2,1200,39,1470,1,0,0,1
80,2,2,1,7,5000,395,9445,1,0,1,0
145,3,3,1,1,5800,375,7474,1,0,0,1
42,1,1,1,3,2700,52,3237,1,0,0,1
98,2,1,1,1,1800,8,2481,1,0,0,1
80,3,2,2,4,1850,50,2228,1,0,0,1
367,4,3,2,3,4500,309,6275,1,0,1,0
68,2,2,2,9,2400,100,2920,1,0,0,1
90,3,2,1,12,1480,79,2081,1,0,0,1
154,4,5,2,3,10000,750,14640,1,0,1,0
47,2,1,1,7,1200,0,1607,1,0,0,1
230,5,3,2,1,3491,291,3835,1,0,1,0
180,3,3,1,2,2910,459,5407,1,0,0,1
120,3,2,1,8,4500,219,6077,1,0,1,0
110,3,2,0,5,1600,93,2195,1,0,0,1
450,4,6,4,1,11600,1042,12820,1,0,0,1
